load1,load2,load3,load4,load5,load6,load7,load8,load9,load10,load11,load12,load13,load14,load15,load16,load17,load18,load19,load20,load21,load22,load23,load24,load25,load26,load27,load28,load29,load30,load31,load32,load33,load34,load35,load36,load37,load38,load39,load40,load41,load42,load43,load44,load45,load46,load47,load48,weather1,weather2,weather3,weather4,weather5,weather6,weather7,weather8,weather9,weather10,weather11,weather12,weather13,weather14,weather15,weather16,weather17,weather18,weather19,weather20,weather21,weather22,weather23,weather24,weather25,weather26,weather27,weather28,weather29,weather30,weather31,weather32,weather33,weather34,weather35,weather36,weather37,weather38,weather39,weather40,weather41,weather42,weather43,weather44,weather45,weather46,weather47,weather48,preload1,preload2,preload3,preload4,preload5,preload6,preload7,preload8,preload9,preload10,preload11,preload12,preload13,preload14,preload15,preload16,preload17,preload18,preload19,preload20,preload21,preload22,preload23,preload24
0.1623422370117217,0.1356686752405792,0.1189705309230447,0.1107413736247264,0.1197499775159637,0.1555595527175705,0.2108328087058188,0.2349656743711964,0.2597805558053782,0.2887399946038313,0.3136373175045718,0.3211694696765297,0.3074691968702221,0.2959348862307761,0.2736756902599154,0.2484336121353839,0.2338189885181521,0.2404367898791858,0.2297343885841053,0.2126690050064454,0.1959034085799083,0.1752031057948856,0.1429160296189706,0.1076760500044968,0.07922624936295226,0.06572083820487458,0.05833108492969993,0.05426147435320915,0.05860838804448835,0.07721018077165212,0.1066267949755673,0.1328057079473573,0.1643133375303535,0.1810339658842221,0.1868798153311149,0.1807791468057679,0.1727448511556795,0.1613604340917948,0.1531762448661451,0.1472254699163594,0.1480798632970591,0.1714557664058518,0.1928305902809006,0.1847213478430314,0.1765521479749378,0.1630542314956381,0.1438753485025632,0.1206418442905537,0.5911740216486262,0.5828476269775188,0.5735220649458784,0.5735220649458784,0.55503746877602,0.544879267277269,0.5365528726061616,0.5365528726061616,0.5282264779350542,0.544879267277269,0.5365528726061616,0.55503746877602,0.565195670274771,0.565195670274771,0.565195670274771,0.565195670274771,0.5735220649458784,0.5735220649458784,0.5735220649458784,0.5735220649458784,0.5633638634471274,0.5735220649458784,0.5735220649458784,0.5836802664446294,0.575353871773522,0.5836802664446294,0.5735220649458784,0.5735220649458784,0.5735220649458784,0.5633638634471274,0.5735220649458784,0.5920066611157369,0.598834304746045,0.5980016652789342,0.5786844296419651,0.55503746877602,0.534721065778518,0.507910074937552,0.4902581182348043,0.4514571190674438,0.4634471273938385,0.4810990840965862,0.4531223980016653,0.4254787676935887,0.424646128226478,0.424646128226478,0.4061615320566195,0.424646128226478,0.09726594118176096,0.08486224780405914,0.08032047246455017,0.08095002548190781,0.08582156668765173,0.09749078154510299,0.1182510417603502,0.1348967233264383,0.1504406871121504,0.1517822346134245,0.1461837095662079,0.1402554186527566,0.1373249992505322,0.1366279941241718,0.1361483346823755,0.1331279791348143,0.1318838624576551,0.1577554935995444,0.1788754983961387,0.1774814881434181,0.1730671223431364,0.1586548550529125,0.130767155319723,0.09921455766405854
0.07922624936295226,0.06572083820487458,0.05833108492969993,0.05426147435320915,0.05860838804448835,0.07721018077165212,0.1066267949755673,0.1328057079473573,0.1643133375303535,0.1810339658842221,0.1868798153311149,0.1807791468057679,0.1727448511556795,0.1613604340917948,0.1531762448661451,0.1472254699163594,0.1480798632970591,0.1714557664058518,0.1928305902809006,0.1847213478430314,0.1765521479749378,0.1630542314956381,0.1438753485025632,0.1206418442905537,0.09726594118176096,0.08486224780405914,0.08032047246455017,0.08095002548190781,0.08582156668765173,0.09749078154510299,0.1182510417603502,0.1348967233264383,0.1504406871121504,0.1517822346134245,0.1461837095662079,0.1402554186527566,0.1373249992505322,0.1366279941241718,0.1361483346823755,0.1331279791348143,0.1318838624576551,0.1577554935995444,0.1788754983961387,0.1774814881434181,0.1730671223431364,0.1586548550529125,0.130767155319723,0.09921455766405854,0.575353871773522,0.5836802664446294,0.5735220649458784,0.5735220649458784,0.5735220649458784,0.5633638634471274,0.5735220649458784,0.5920066611157369,0.598834304746045,0.5980016652789342,0.5786844296419651,0.55503746877602,0.534721065778518,0.507910074937552,0.4902581182348043,0.4514571190674438,0.4634471273938385,0.4810990840965862,0.4531223980016653,0.4254787676935887,0.424646128226478,0.424646128226478,0.4061615320566195,0.424646128226478,0.424646128226478,0.4163197335553706,0.4254787676935887,0.4254787676935887,0.4069941715237302,0.4356369691923398,0.4532889258950874,0.4800999167360533,0.5004163197335554,0.5189009159034138,0.5105745212323064,0.5272273105745212,0.5290591174021648,0.5373855120732722,0.5290591174021648,0.5290591174021648,0.5373855120732722,0.5467110741049126,0.565195670274771,0.5735220649458784,0.5633638634471274,0.5633638634471274,0.5735220649458784,0.5836802664446294,0.0661855082891147,0.05552058038792459,0.05210300686512575,0.05707947357376259,0.07711274994753729,0.1132221123002668,0.1617651467458105,0.1830950025481907,0.1971325358995114,0.204522289174686,0.2150897862517613,0.2237986029918757,0.2334892226519172,0.2468447402344335,0.2576895404262974,0.263213118685733,0.2546092274485116,0.2659186977246155,0.2745225889618372,0.2614668585304434,0.2459303894235094,0.2238360763857661,0.1887609797044098,0.1516623197529754
0.09726594118176096,0.08486224780405914,0.08032047246455017,0.08095002548190781,0.08582156668765173,0.09749078154510299,0.1182510417603502,0.1348967233264383,0.1504406871121504,0.1517822346134245,0.1461837095662079,0.1402554186527566,0.1373249992505322,0.1366279941241718,0.1361483346823755,0.1331279791348143,0.1318838624576551,0.1577554935995444,0.1788754983961387,0.1774814881434181,0.1730671223431364,0.1586548550529125,0.130767155319723,0.09921455766405854,0.0661855082891147,0.05552058038792459,0.05210300686512575,0.05707947357376259,0.07711274994753729,0.1132221123002668,0.1617651467458105,0.1830950025481907,0.1971325358995114,0.204522289174686,0.2150897862517613,0.2237986029918757,0.2334892226519172,0.2468447402344335,0.2576895404262974,0.263213118685733,0.2546092274485116,0.2659186977246155,0.2745225889618372,0.2614668585304434,0.2459303894235094,0.2238360763857661,0.1887609797044098,0.1516623197529754,0.424646128226478,0.4163197335553706,0.4254787676935887,0.4254787676935887,0.4069941715237302,0.4356369691923398,0.4532889258950874,0.4800999167360533,0.5004163197335554,0.5189009159034138,0.5105745212323064,0.5272273105745212,0.5290591174021648,0.5373855120732722,0.5290591174021648,0.5290591174021648,0.5373855120732722,0.5467110741049126,0.565195670274771,0.5735220649458784,0.5633638634471274,0.5633638634471274,0.5735220649458784,0.5836802664446294,0.575353871773522,0.575353871773522,0.5735220649458784,0.5735220649458784,0.565195670274771,0.55503746877602,0.565195670274771,0.586511240632806,0.5920066611157369,0.5795170691090757,0.55503746877602,0.544879267277269,0.544879267277269,0.55503746877602,0.565195670274771,0.55503746877602,0.575353871773522,0.6114904246461282,0.6104912572855953,0.6104912572855953,0.6198168193172356,0.628143213988343,0.6383014154870941,0.6484596169858451,0.1159276913391492,0.0991770842701682,0.08809994903618425,0.08809994903618425,0.1008858710315676,0.1308196180711694,0.1738765476511676,0.2039002308361063,0.2429699913061727,0.277947657163414,0.3090505740923944,0.3292712174356208,0.331512126390263,0.3428590700602572,0.3475882123692179,0.351260604970471,0.3397712624036933,0.3551878166501784,0.3522798812842882,0.3363162154870043,0.3187262043948796,0.2953428066073088,0.2575846149234045,0.2122118296009833
0.0661855082891147,0.05552058038792459,0.05210300686512575,0.05707947357376259,0.07711274994753729,0.1132221123002668,0.1617651467458105,0.1830950025481907,0.1971325358995114,0.204522289174686,0.2150897862517613,0.2237986029918757,0.2334892226519172,0.2468447402344335,0.2576895404262974,0.263213118685733,0.2546092274485116,0.2659186977246155,0.2745225889618372,0.2614668585304434,0.2459303894235094,0.2238360763857661,0.1887609797044098,0.1516623197529754,0.1159276913391492,0.0991770842701682,0.08809994903618425,0.08809994903618425,0.1008858710315676,0.1308196180711694,0.1738765476511676,0.2039002308361063,0.2429699913061727,0.277947657163414,0.3090505740923944,0.3292712174356208,0.331512126390263,0.3428590700602572,0.3475882123692179,0.351260604970471,0.3397712624036933,0.3551878166501784,0.3522798812842882,0.3363162154870043,0.3187262043948796,0.2953428066073088,0.2575846149234045,0.2122118296009833,0.575353871773522,0.575353871773522,0.5735220649458784,0.5735220649458784,0.565195670274771,0.55503746877602,0.565195670274771,0.586511240632806,0.5920066611157369,0.5795170691090757,0.55503746877602,0.544879267277269,0.544879267277269,0.55503746877602,0.565195670274771,0.55503746877602,0.575353871773522,0.6114904246461282,0.6104912572855953,0.6104912572855953,0.6198168193172356,0.628143213988343,0.6383014154870941,0.6484596169858451,0.6484596169858451,0.6484596169858451,0.6669442131557035,0.4431307243963364,0.3885095753538718,0.3338884263114072,0.314571190674438,0.3237302248126562,0.360699417152373,0.3708576186511241,0.3801831806827644,0.4069941715237302,0.3986677768526228,0.4153205661948376,0.4069941715237302,0.4069941715237302,0.4254787676935887,0.4532889258950874,0.4634471273938385,0.4902581182348043,0.4902581182348043,0.4985845129059117,0.518068276436303,0.5282264779350542,0.1703015858740295,0.1428260934736337,0.120117216776089,0.08818239050274301,0.07230116617201786,0.08539436999730196,0.1165497496777288,0.1369427706328507,0.1670414006055701,0.1931153880744671,0.2101582876157927,0.2157118445903408,0.2134634409569206,0.2158542434871241,0.2079323680187068,0.1983916419342267,0.1982342536798872,0.2163563869652547,0.2103456545852445,0.196757801960608,0.1830125610816321,0.1650628054081603,0.1350691009383338,0.1014779506550349
0.1159276913391492,0.0991770842701682,0.08809994903618425,0.08809994903618425,0.1008858710315676,0.1308196180711694,0.1738765476511676,0.2039002308361063,0.2429699913061727,0.277947657163414,0.3090505740923944,0.3292712174356208,0.331512126390263,0.3428590700602572,0.3475882123692179,0.351260604970471,0.3397712624036933,0.3551878166501784,0.3522798812842882,0.3363162154870043,0.3187262043948796,0.2953428066073088,0.2575846149234045,0.2122118296009833,0.1703015858740295,0.1428260934736337,0.120117216776089,0.08818239050274301,0.07230116617201786,0.08539436999730196,0.1165497496777288,0.1369427706328507,0.1670414006055701,0.1931153880744671,0.2101582876157927,0.2157118445903408,0.2134634409569206,0.2158542434871241,0.2079323680187068,0.1983916419342267,0.1982342536798872,0.2163563869652547,0.2103456545852445,0.196757801960608,0.1830125610816321,0.1650628054081603,0.1350691009383338,0.1014779506550349,0.6484596169858451,0.6484596169858451,0.6669442131557035,0.4431307243963364,0.3885095753538718,0.3338884263114072,0.314571190674438,0.3237302248126562,0.360699417152373,0.3708576186511241,0.3801831806827644,0.4069941715237302,0.3986677768526228,0.4153205661948376,0.4069941715237302,0.4069941715237302,0.4254787676935887,0.4532889258950874,0.4634471273938385,0.4902581182348043,0.4902581182348043,0.4985845129059117,0.518068276436303,0.5282264779350542,0.5365528726061616,0.5365528726061616,0.5633638634471274,0.5836802664446294,0.6021648626144879,0.6198168193172356,0.6383014154870941,0.6562864279766862,0.685428809325562,0.7030807660283097,0.7030807660283097,0.7317235636969193,0.7502081598667777,0.7502081598667777,0.7686927560366361,0.7863447127393839,0.7863447127393839,0.7965029142381349,0.808992506244796,0.808992506244796,0.808992506244796,0.8048293089092423,0.8233139050791007,0.8334721065778518,0.08218664748028896,0.05956770692808108,0.04712654015648891,0.04074107383757528,0.04096591420091731,0.04867044398477086,0.06418442905537074,0.0769253829780856,0.1103741343646011,0.1459213958089756,0.1721752555685463,0.1906796174715952,0.1938948346673861,0.1912642024162844,0.1860179272716371,0.1770617861318463,0.166921485745121,0.1789879185778097,0.1768144617321702,0.168705219294301,0.1647855022933717,0.1580852594657793,0.141409599184579,0.118685733129478
0.1703015858740295,0.1428260934736337,0.120117216776089,0.08818239050274301,0.07230116617201786,0.08539436999730196,0.1165497496777288,0.1369427706328507,0.1670414006055701,0.1931153880744671,0.2101582876157927,0.2157118445903408,0.2134634409569206,0.2158542434871241,0.2079323680187068,0.1983916419342267,0.1982342536798872,0.2163563869652547,0.2103456545852445,0.196757801960608,0.1830125610816321,0.1650628054081603,0.1350691009383338,0.1014779506550349,0.08218664748028896,0.05956770692808108,0.04712654015648891,0.04074107383757528,0.04096591420091731,0.04867044398477086,0.06418442905537074,0.0769253829780856,0.1103741343646011,0.1459213958089756,0.1721752555685463,0.1906796174715952,0.1938948346673861,0.1912642024162844,0.1860179272716371,0.1770617861318463,0.166921485745121,0.1789879185778097,0.1768144617321702,0.168705219294301,0.1647855022933717,0.1580852594657793,0.141409599184579,0.118685733129478,0.5365528726061616,0.5365528726061616,0.5633638634471274,0.5836802664446294,0.6021648626144879,0.6198168193172356,0.6383014154870941,0.6562864279766862,0.685428809325562,0.7030807660283097,0.7030807660283097,0.7317235636969193,0.7502081598667777,0.7502081598667777,0.7686927560366361,0.7863447127393839,0.7863447127393839,0.7965029142381349,0.808992506244796,0.808992506244796,0.808992506244796,0.8048293089092423,0.8233139050791007,0.8334721065778518,0.8233139050791007,0.8334721065778518,0.8334721065778518,0.6198168193172356,0.5735220649458784,0.4902581182348043,0.44496253122398,0.4273105745212323,0.4439633638634471,0.4439633638634471,0.4532889258950874,0.4717735220649459,0.4717735220649459,0.4800999167360533,0.4717735220649459,0.4717735220649459,0.4717735220649459,0.5004163197335554,0.4920899250624479,0.5105745212323064,0.5105745212323064,0.5189009159034138,0.5282264779350542,0.5282264779350542,0.09505501094223104,0.07701531912342233,0.0660056359984411,0.06183109991905741,0.06658272626435235,0.07831939323080607,0.0985700152891447,0.1122852774530084,0.1393560571993885,0.1682780226039512,0.1997182000779447,0.2207782474443146,0.2341637437419433,0.2399871091525017,0.2410438588602093,0.2454732140180472,0.2479764367299218,0.2703330635248973,0.2748148814341818,0.2636627994124171,0.2547741103816291,0.2416659171987888,0.219271817009923,0.1882663309050573
0.08218664748028896,0.05956770692808108,0.04712654015648891,0.04074107383757528,0.04096591420091731,0.04867044398477086,0.06418442905537074,0.0769253829780856,0.1103741343646011,0.1459213958089756,0.1721752555685463,0.1906796174715952,0.1938948346673861,0.1912642024162844,0.1860179272716371,0.1770617861318463,0.166921485745121,0.1789879185778097,0.1768144617321702,0.168705219294301,0.1647855022933717,0.1580852594657793,0.141409599184579,0.118685733129478,0.09505501094223104,0.07701531912342233,0.0660056359984411,0.06183109991905741,0.06658272626435235,0.07831939323080607,0.0985700152891447,0.1122852774530084,0.1393560571993885,0.1682780226039512,0.1997182000779447,0.2207782474443146,0.2341637437419433,0.2399871091525017,0.2410438588602093,0.2454732140180472,0.2479764367299218,0.2703330635248973,0.2748148814341818,0.2636627994124171,0.2547741103816291,0.2416659171987888,0.219271817009923,0.1882663309050573,0.8233139050791007,0.8334721065778518,0.8334721065778518,0.6198168193172356,0.5735220649458784,0.4902581182348043,0.44496253122398,0.4273105745212323,0.4439633638634471,0.4439633638634471,0.4532889258950874,0.4717735220649459,0.4717735220649459,0.4800999167360533,0.4717735220649459,0.4717735220649459,0.4717735220649459,0.5004163197335554,0.4920899250624479,0.5105745212323064,0.5105745212323064,0.5189009159034138,0.5282264779350542,0.5282264779350542,0.5365528726061616,0.5365528726061616,0.5633638634471274,0.5836802664446294,0.6104912572855953,0.628143213988343,0.6466278101582015,0.671940049958368,0.6955870108243131,0.7217318900915903,0.7372189841798501,0.7603663613655287,0.7853455453788509,0.7770191507077435,0.7871773522064945,0.7946711074104913,0.7863447127393839,0.7965029142381349,0.8006661115736886,0.8006661115736886,0.8006661115736886,0.7965029142381349,0.8048293089092423,0.7248959200666112,0.1597116047606199,0.1385166531762449,0.1233474233294361,0.11557544143658,0.1134394579848307,0.1219609077554936,0.1409149503852265,0.1601462961297479,0.1956336001438979,0.2355877327097761,0.2741253709865995,0.2985430344455437,0.3109916958959139,0.3144242587762689,0.3100323770123213,0.3091854783103997,0.3071469256827652,0.3136822855772402,0.320202656114159,0.3012785921995384,0.2830740174476121,0.2613469436699943,0.2291722876757502,0.1794600833408279
0.09505501094223104,0.07701531912342233,0.0660056359984411,0.06183109991905741,0.06658272626435235,0.07831939323080607,0.0985700152891447,0.1122852774530084,0.1393560571993885,0.1682780226039512,0.1997182000779447,0.2207782474443146,0.2341637437419433,0.2399871091525017,0.2410438588602093,0.2454732140180472,0.2479764367299218,0.2703330635248973,0.2748148814341818,0.2636627994124171,0.2547741103816291,0.2416659171987888,0.219271817009923,0.1882663309050573,0.1597116047606199,0.1385166531762449,0.1233474233294361,0.11557544143658,0.1134394579848307,0.1219609077554936,0.1409149503852265,0.1601462961297479,0.1956336001438979,0.2355877327097761,0.2741253709865995,0.2985430344455437,0.3109916958959139,0.3144242587762689,0.3100323770123213,0.3091854783103997,0.3071469256827652,0.3136822855772402,0.320202656114159,0.3012785921995384,0.2830740174476121,0.2613469436699943,0.2291722876757502,0.1794600833408279,0.5365528726061616,0.5365528726061616,0.5633638634471274,0.5836802664446294,0.6104912572855953,0.628143213988343,0.6466278101582015,0.671940049958368,0.6955870108243131,0.7217318900915903,0.7372189841798501,0.7603663613655287,0.7853455453788509,0.7770191507077435,0.7871773522064945,0.7946711074104913,0.7863447127393839,0.7965029142381349,0.8006661115736886,0.8006661115736886,0.8006661115736886,0.7965029142381349,0.8048293089092423,0.7248959200666112,0.5911740216486262,0.55503746877602,0.4171523730224813,0.4634471273938385,0.4532889258950874,0.4616153205661949,0.4356369691923397,0.4356369691923397,0.4616153205661949,0.4717735220649459,0.4717735220649459,0.4717735220649459,0.4616153205661949,0.4532889258950874,0.4532889258950874,0.44496253122398,0.434804329725229,0.44496253122398,0.44496253122398,0.4634471273938385,0.4634471273938385,0.44496253122398,0.4532889258950874,0.4532889258950874,0.1227403543484126,0.0843451149683725,0.05706448421620654,0.03858260634949188,0.03102797014119968,0.03186737416434331,0.04152801510927238,0.04865545462721467,0.07808705818868608,0.105360194262074,0.1238645561651227,0.1322211230026681,0.1374449141109813,0.1412746949665737,0.1420016788080463,0.1434106784183229,0.1441526516173517,0.1722726863926612,0.2021839493959289,0.2013670294091195,0.1928455796384567,0.1759450789939143,0.1431483646610906,0.1106814161945019
0.1597116047606199,0.1385166531762449,0.1233474233294361,0.11557544143658,0.1134394579848307,0.1219609077554936,0.1409149503852265,0.1601462961297479,0.1956336001438979,0.2355877327097761,0.2741253709865995,0.2985430344455437,0.3109916958959139,0.3144242587762689,0.3100323770123213,0.3091854783103997,0.3071469256827652,0.3136822855772402,0.320202656114159,0.3012785921995384,0.2830740174476121,0.2613469436699943,0.2291722876757502,0.1794600833408279,0.1227403543484126,0.0843451149683725,0.05706448421620654,0.03858260634949188,0.03102797014119968,0.03186737416434331,0.04152801510927238,0.04865545462721467,0.07808705818868608,0.105360194262074,0.1238645561651227,0.1322211230026681,0.1374449141109813,0.1412746949665737,0.1420016788080463,0.1434106784183229,0.1441526516173517,0.1722726863926612,0.2021839493959289,0.2013670294091195,0.1928455796384567,0.1759450789939143,0.1431483646610906,0.1106814161945019,0.5911740216486262,0.55503746877602,0.4171523730224813,0.4634471273938385,0.4532889258950874,0.4616153205661949,0.4356369691923397,0.4356369691923397,0.4616153205661949,0.4717735220649459,0.4717735220649459,0.4717735220649459,0.4616153205661949,0.4532889258950874,0.4532889258950874,0.44496253122398,0.434804329725229,0.44496253122398,0.44496253122398,0.4634471273938385,0.4634471273938385,0.44496253122398,0.4532889258950874,0.4532889258950874,0.4532889258950874,0.4532889258950874,0.4717735220649459,0.4717735220649459,0.4717735220649459,0.4800999167360533,0.4800999167360533,0.5004163197335554,0.4819317235636969,0.4862614487926729,0.4874271440466279,0.4819317235636969,0.4967527060782681,0.4902581182348043,0.4902581182348043,0.4800999167360533,0.4717735220649459,0.4717735220649459,0.4717735220649459,0.4920899250624479,0.5105745212323064,0.5189009159034138,0.5189009159034138,0.438134887593672,0.07912132386005935,0.0712444164643103,0.06868873100098924,0.07678298408130221,0.1033216416344395,0.1588722007374764,0.2335566747609198,0.2585514284857751,0.2586413646311119,0.2542869562610547,0.249887579818329,0.2415609916958959,0.2331444674281261,0.2299742183050034,0.2245255868333484,0.2197364870941632,0.219496657373265,0.2536948766375873,0.282159666636688,0.2825568846119255,0.281949815630902,0.2627034805288245,0.2244431453667896,0.1861078634169739
0.1227403543484126,0.0843451149683725,0.05706448421620654,0.03858260634949188,0.03102797014119968,0.03186737416434331,0.04152801510927238,0.04865545462721467,0.07808705818868608,0.105360194262074,0.1238645561651227,0.1322211230026681,0.1374449141109813,0.1412746949665737,0.1420016788080463,0.1434106784183229,0.1441526516173517,0.1722726863926612,0.2021839493959289,0.2013670294091195,0.1928455796384567,0.1759450789939143,0.1431483646610906,0.1106814161945019,0.07912132386005935,0.0712444164643103,0.06868873100098924,0.07678298408130221,0.1033216416344395,0.1588722007374764,0.2335566747609198,0.2585514284857751,0.2586413646311119,0.2542869562610547,0.249887579818329,0.2415609916958959,0.2331444674281261,0.2299742183050034,0.2245255868333484,0.2197364870941632,0.219496657373265,0.2536948766375873,0.282159666636688,0.2825568846119255,0.281949815630902,0.2627034805288245,0.2244431453667896,0.1861078634169739,0.4532889258950874,0.4532889258950874,0.4717735220649459,0.4717735220649459,0.4717735220649459,0.4800999167360533,0.4800999167360533,0.5004163197335554,0.4819317235636969,0.4862614487926729,0.4874271440466279,0.4819317235636969,0.4967527060782681,0.4902581182348043,0.4902581182348043,0.4800999167360533,0.4717735220649459,0.4717735220649459,0.4717735220649459,0.4920899250624479,0.5105745212323064,0.5189009159034138,0.5189009159034138,0.438134887593672,0.314571190674438,0.2682764363030808,0.130391340549542,0.1572023313905079,0.1387177352206495,0.1470441298917569,0.1387177352206495,0.1655287260616153,0.2034970857618651,0.2321398834304746,0.2219816819317236,0.2034970857618651,0.2118234804329726,0.1850124895920067,0.183180682764363,0.1665278934221482,0.1665278934221482,0.2136552872606162,0.2682764363030808,0.2766028309741882,0.2682764363030808,0.2497918401332223,0.2664446294754371,0.2479600333055787,0.1531837395449231,0.1449545822466049,0.1428485775099679,0.1491516023623227,0.1744311538807447,0.2311733669094942,0.3027400545612616,0.3150613064724046,0.2967593008963635,0.2734883232904637,0.2559507749497856,0.2424828371855983,0.2331444674281261,0.2332943610036874,0.2328521749557814,0.2315705848847319,0.2272236711934527,0.2485910003897233,0.2652141979194771,0.2586938273825584,0.2464700062955301,0.2201337050694007,0.1780510837305513,0.1371751056749708
0.07912132386005935,0.0712444164643103,0.06868873100098924,0.07678298408130221,0.1033216416344395,0.1588722007374764,0.2335566747609198,0.2585514284857751,0.2586413646311119,0.2542869562610547,0.249887579818329,0.2415609916958959,0.2331444674281261,0.2299742183050034,0.2245255868333484,0.2197364870941632,0.219496657373265,0.2536948766375873,0.282159666636688,0.2825568846119255,0.281949815630902,0.2627034805288245,0.2244431453667896,0.1861078634169739,0.1531837395449231,0.1449545822466049,0.1428485775099679,0.1491516023623227,0.1744311538807447,0.2311733669094942,0.3027400545612616,0.3150613064724046,0.2967593008963635,0.2734883232904637,0.2559507749497856,0.2424828371855983,0.2331444674281261,0.2332943610036874,0.2328521749557814,0.2315705848847319,0.2272236711934527,0.2485910003897233,0.2652141979194771,0.2586938273825584,0.2464700062955301,0.2201337050694007,0.1780510837305513,0.1371751056749708,0.314571190674438,0.2682764363030808,0.130391340549542,0.1572023313905079,0.1387177352206495,0.1470441298917569,0.1387177352206495,0.1655287260616153,0.2034970857618651,0.2321398834304746,0.2219816819317236,0.2034970857618651,0.2118234804329726,0.1850124895920067,0.183180682764363,0.1665278934221482,0.1665278934221482,0.2136552872606162,0.2682764363030808,0.2766028309741882,0.2682764363030808,0.2497918401332223,0.2664446294754371,0.2479600333055787,0.2581182348043297,0.2479600333055787,0.2497918401332223,0.2581182348043297,0.240466278101582,0.2581182348043297,0.2664446294754371,0.2867610324729392,0.240466278101582,0.2136552872606162,0.1933388842631141,0.1933388842631141,0.2016652789342215,0.1706910907577019,0.1470441298917569,0.1655287260616153,0.1655287260616153,0.1748542880932556,0.183180682764363,0.2321398834304746,0.2506244796003331,0.2691090757701915,0.277435470441299,0.2969192339716902,0.1145861438378752,0.1041085829061366,0.1002188446203196,0.1041685403363612,0.1241118805647989,0.1764921905447133,0.2484336121353839,0.2610396618400935,0.2490556704739635,0.2373339928650658,0.2326573133075517,0.232035254968972,0.2339913661300476,0.242123092604251,0.2463201127199688,0.240579188775969,0.2342237011721678,0.2577195191414096,0.2706628293911323,0.2609497256947568,0.2498051383517702,0.2231915340108522,0.1771966903498516,0.1306922085319424
0.1531837395449231,0.1449545822466049,0.1428485775099679,0.1491516023623227,0.1744311538807447,0.2311733669094942,0.3027400545612616,0.3150613064724046,0.2967593008963635,0.2734883232904637,0.2559507749497856,0.2424828371855983,0.2331444674281261,0.2332943610036874,0.2328521749557814,0.2315705848847319,0.2272236711934527,0.2485910003897233,0.2652141979194771,0.2586938273825584,0.2464700062955301,0.2201337050694007,0.1780510837305513,0.1371751056749708,0.1145861438378752,0.1041085829061366,0.1002188446203196,0.1041685403363612,0.1241118805647989,0.1764921905447133,0.2484336121353839,0.2610396618400935,0.2490556704739635,0.2373339928650658,0.2326573133075517,0.232035254968972,0.2339913661300476,0.242123092604251,0.2463201127199688,0.240579188775969,0.2342237011721678,0.2577195191414096,0.2706628293911323,0.2609497256947568,0.2498051383517702,0.2231915340108522,0.1771966903498516,0.1306922085319424,0.2581182348043297,0.2479600333055787,0.2497918401332223,0.2581182348043297,0.240466278101582,0.2581182348043297,0.2664446294754371,0.2867610324729392,0.240466278101582,0.2136552872606162,0.1933388842631141,0.1933388842631141,0.2016652789342215,0.1706910907577019,0.1470441298917569,0.1655287260616153,0.1655287260616153,0.1748542880932556,0.183180682764363,0.2321398834304746,0.2506244796003331,0.2691090757701915,0.277435470441299,0.2969192339716902,0.314571190674438,0.3228975853455454,0.314571190674438,0.3052456286427976,0.3237302248126562,0.3237302248126562,0.3616985845129059,0.4153205661948376,0.4634471273938385,0.4717735220649459,0.4717735220649459,0.4431307243963364,0.4616153205661949,0.4431307243963364,0.4514571190674438,0.4532889258950874,0.4431307243963364,0.4819317235636969,0.544879267277269,0.534721065778518,0.5365528726061616,0.5365528726061616,0.55503746877602,0.5365528726061616,0.1023548280720688,0.09111280990496747,0.08539436999730196,0.08567167311209038,0.1045132955601522,0.1517897292922026,0.2145276853434062,0.2312932817699433,0.2327097760589981,0.2339688820937135,0.2386530563300057,0.246777288125431,0.2534175735227989,0.2649743681985789,0.2692763138171899,0.2661510327667356,0.2610321671613155,0.2757142428875499,0.2837635278951944,0.2758416524267769,0.2656114158947147,0.2425203105794886,0.197424828371856,0.1482222621938424
